        $RSYS CART FORM = ZX
                  73 -4.66510165e-01 -2.87549296e-01 -2.58921328e-01 : 8.74581474e-02 -9.83058338e-01 1.61081894e-01 : 6.57368929e-02 1.67044431e-01 9.83755467e-01
                  74 -4.61454914e-01 -3.28710183e-01 -2.52263649e-01 : 1.52792658e-01 -9.75877877e-01 1.55938363e-01 : 5.27493206e-02 1.65619470e-01 9.84777995e-01
                  75 -4.53409104e-01 -3.70822338e-01 -2.45605969e-01 : 2.17547427e-01 -9.64306421e-01 1.50951130e-01 : 4.02909430e-02 1.63395561e-01 9.85737557e-01
                  76 -4.42212929e-01 -4.13710093e-01 -2.38948289e-01 : 2.81425076e-01 -9.48393371e-01 1.46116186e-01 : 2.83969534e-02 1.60434879e-01 9.86637858e-01
                  77 -4.27713624e-01 -4.57181243e-01 -2.32290609e-01 : 3.44132656e-01 -9.28208164e-01 1.41429554e-01 : 1.70970945e-02 1.56799811e-01 9.87482409e-01
                  78 -4.09766823e-01 -5.01027011e-01 -2.25632929e-01 : 4.05382961e-01 -9.03839877e-01 1.36887294e-01 : 6.41584686e-03 1.52552576e-01 9.88274531e-01
                  79 -3.88237962e-01 -5.45022103e-01 -2.18975250e-01 : 4.64895817e-01 -8.75396748e-01 1.32485517e-01 : -3.62736288e-03 1.47754868e-01 9.89017361e-01
                  80 -3.63003727e-01 -5.88924859e-01 -2.12317570e-01 : 5.22399324e-01 -8.43005622e-01 1.28220383e-01 : -1.30179389e-02 1.42467529e-01 9.89713866e-01
                  81 -3.33953535e-01 -6.32477512e-01 -2.05659890e-01 : 5.77631066e-01 -8.06811312e-01 1.24088108e-01 : -2.17458794e-02 1.36750255e-01 9.90366843e-01
                  82 -3.00991040e-01 -6.75406552e-01 -1.99002210e-01 : 6.30339264e-01 -7.66975888e-01 1.20084972e-01 : -2.98055288e-02 1.30661320e-01 9.90978935e-01
                  83 -2.64035668e-01 -7.17423215e-01 -1.92344530e-01 : 6.80283883e-01 -7.23677897e-01 1.16207316e-01 : -3.71953219e-02 1.24257343e-01 9.91552631e-01
                  84 -2.23024165e-01 -7.58224077e-01 -1.85686851e-01 : 7.27237683e-01 -6.77111513e-01 1.12451553e-01 : -4.39175216e-02 1.17593062e-01 9.92090280e-01
                  85 -1.77912148e-01 -7.97491793e-01 -1.79029171e-01 : 7.70987208e-01 -6.27485620e-01 1.08814162e-01 : -4.99779526e-02 1.10721155e-01 9.92594091e-01
                  86 -1.28675660e-01 -8.34895948e-01 -1.72371491e-01 : 8.11333713e-01 -5.75022838e-01 1.05291696e-01 : -5.53857324e-02 1.03692068e-01 9.93066149e-01
                  87 -7.53127162e-02 -8.70094052e-01 -1.65713811e-01 : 8.48094024e-01 -5.19958491e-01 1.01880781e-01 : -6.01530024e-02 9.65538826e-02 9.93508412e-01
                  88 -1.78448232e-02 -9.02732670e-01 -1.59056131e-01 : 8.81101324e-01 -4.62539525e-01 9.85781172e-02 : -6.42946592e-02 8.93521942e-02 9.93922724e-01
                  89 4.36815238e-02 -9.32448692e-01 -1.52398452e-01 : 9.10205869e-01 -4.03023375e-01 9.53804807e-02 : -6.78280900e-02 8.21300218e-02 9.94310821e-01
                  90 1.09193388e-01 -9.58870750e-01 -1.45740772e-01 : 9.35275627e-01 -3.41676794e-01 9.22847234e-02 : -7.07729099e-02 7.49277344e-02 9.94674334e-01
                  91 1.78589987e-01 -9.81620768e-01 -1.39083092e-01 : 9.56196838e-01 -2.78774640e-01 8.92877734e-02 : -7.31507064e-02 6.77829992e-02 9.95014793e-01
                  92 2.51741357e-01 -1.00031567e+00 -1.32425412e-01 : 9.72874491e-01 -2.14598637e-01 8.63866347e-02 : -7.49847886e-02 6.07307477e-02 9.95333641e-01
                  93 3.28487083e-01 -1.01456924e+00 -1.25767732e-01 : 9.85232716e-01 -1.49436100e-01 8.35783874e-02 : -7.62999446e-02 5.38031608e-02 9.95632230e-01
                  94 4.08635122e-01 -1.02399410e+00 -1.19110053e-01 : 9.93215103e-01 -8.35786475e-02 8.08601867e-02 : -7.71222067e-02 4.70296695e-02 9.95911831e-01
                  95 4.91960731e-01 -1.02820385e+00 -1.12452373e-01 : 9.96784916e-01 -1.73208911e-02 7.82292629e-02 : -7.74786252e-02 4.04369717e-02 9.96173636e-01
                  96 5.78205494e-01 -1.02681535e+00 -1.05794693e-01 : 9.95925242e-01 4.90408817e-02 7.56829201e-02 : -7.73970522e-02 3.40490629e-02 9.96418766e-01
                  97 6.67076491e-01 -1.01945116e+00 -9.91370132e-02 : 9.90639033e-01 1.15210031e-01 7.32185356e-02 : -7.69059353e-02 2.78872802e-02 9.96648271e-01
                  98 7.58245597e-01 -1.00574208e+00 -9.24793334e-02 : 9.80949078e-01 1.80890889e-01 7.08335590e-02 : -7.60341216e-02 2.19703577e-02 9.96863138e-01
                  99 8.51348936e-01 -9.85329787e-01 -8.58216536e-02 : 9.66897872e-01 2.45790072e-01 6.85255107e-02 : -7.48106728e-02 1.63144937e-02 9.97064291e-01
                 100 9.45986506e-01 -9.57869722e-01 -7.91639738e-02 : 9.48547415e-01 3.09617789e-01 6.62919812e-02 : -7.32646917e-02 1.09334265e-02 9.97252598e-01
                 101 1.04172198e+00 -9.23033940e-01 -7.25062940e-02 : 9.25978911e-01 3.72089128e-01 6.41306296e-02 : -7.14251593e-02 5.83851914e-03 9.97428874e-01
                 102 1.13808272e+00 -8.80514164e-01 -6.58486142e-02 : 8.99292393e-01 4.32925318e-01 6.20391823e-02 : -6.93207842e-02 1.03885203e-03 9.97593880e-01
                 103 1.23455994e+00 -8.30024896e-01 -5.91909344e-02 : 8.68606263e-01 4.91854965e-01 6.00154317e-02 : -6.69798632e-02 -3.45867854e-03 9.97748333e-01
                 104 1.33060919e+00 -7.71306619e-01 -5.25332546e-02 : 8.34056748e-01 5.48615255e-01 5.80572350e-02 : -6.44301534e-02 -7.64925604e-03 9.97892902e-01
                 105 1.42565097e+00 -7.04129078e-01 -4.58755748e-02 : 7.95797283e-01 6.02953113e-01 5.61625125e-02 : -6.16987553e-02 -1.15300349e-02 9.98028217e-01
                 106 1.51907166e+00 -6.28294605e-01 -3.92178950e-02 : 7.53997817e-01 6.54626324e-01 5.43292464e-02 : -5.88120083e-02 -1.51000278e-02 9.98154866e-01
                 107 1.61022470e+00 -5.43641501e-01 -3.25602153e-02 : 7.08844047e-01 7.03404606e-01 5.25554791e-02 : -5.57953964e-02 -1.83599911e-02 9.98273402e-01
                 108 1.69843196e+00 -4.50047432e-01 -2.59025355e-02 : 6.60536582e-01 7.49070616e-01 5.08393121e-02 : -5.26734648e-02 -2.13123067e-02 9.98384341e-01
                 109 1.78298554e+00 -3.47432848e-01 -1.92448557e-02 : 6.09290046e-01 7.91420922e-01 4.91789045e-02 : -4.94697477e-02 -2.39608644e-02 9.98488168e-01
                 110 1.86314970e+00 -2.35764373e-01 -1.25871759e-02 : 5.55332116e-01 8.30266885e-01 4.75724711e-02 : -4.62067056e-02 -2.63109428e-02 9.98585337e-01
                 111 1.93816320e+00 -1.15058187e-01 -5.92949607e-03 : 4.98902502e-01 8.65435504e-01 4.60182817e-02 : -4.29056736e-02 -2.83690905e-02 9.98676273e-01
                 112 2.00724189e+00 1.46166672e-02 7.28183728e-04 : 4.40251882e-01 8.96770163e-01 4.45146590e-02 : -3.95868181e-02 -3.01430087e-02 9.98761374e-01
                 113 2.06958161e+00 1.53135030e-01 7.38586352e-03 : 3.79640779e-01 9.24131331e-01 4.30599776e-02 : -3.62691033e-02 -3.16414346e-02 9.98841014e-01
                 114 2.12436144e+00 3.00312485e-01 1.40435433e-02 : 3.17338403e-01 9.47397168e-01 4.16526623e-02 : -3.29702665e-02 -3.28740270e-02 9.98915542e-01
                 115 2.17074723e+00 4.55902331e-01 2.07012231e-02 : 2.53621453e-01 9.66464060e-01 4.02911872e-02 : -2.97068014e-02 -3.38512546e-02 9.98985284e-01
                 116 2.20789548e+00 6.19592713e-01 2.73589029e-02 : 1.88772886e-01 9.81247073e-01 3.89740737e-02 : -2.64939496e-02 -3.45842870e-02 9.99050548e-01
                 117 2.23495753e+00 7.91003915e-01 3.40165827e-02 : 1.23080658e-01 9.91680326e-01 3.76998897e-02 : -2.33456988e-02 -3.50848888e-02 9.99111620e-01
                 118 2.25108403e+00 9.69685869e-01 4.06742625e-02 : 5.68364476e-02 9.97717274e-01 3.64672481e-02 : -2.02747885e-02 -3.53653177e-02 9.99168768e-01
                 119 2.25542980e+00 1.15511589e+00 4.73319423e-02 : -9.66564403e-03 9.99330908e-01 3.52748052e-02 : -1.72927221e-02 -3.54382267e-02 9.99222244e-01
                 120 2.24715893e+00 1.34669665e+00 5.39896221e-02 : -7.61303939e-02 9.96513875e-01 3.41212600e-02 : -1.44097846e-02 -3.53165700e-02 9.99272284e-01
                 121 2.22545022e+00 1.54375450e+00 6.06473019e-02 : -1.42262769e-01 9.89278500e-01 3.30053525e-02 : -1.16350657e-02 -3.50135135e-02 9.99319108e-01
                 122 2.18950289e+00 1.74553804e+00 6.73049817e-02 : -2.07769237e-01 9.77656731e-01 3.19258629e-02 : -8.97648805e-03 -3.45423507e-02 9.99362921e-01
                 123 2.13854254e+00 1.95121707e+00 7.39626615e-02 : -2.72359063e-01 9.61699988e-01 3.08816099e-02 : -6.44084018e-03 -3.39164225e-02 9.99403918e-01
                 124 2.07182748e+00 2.15988195e+00 8.06203413e-02 : -3.35745602e-01 9.41478936e-01 2.98714499e-02 : -4.03381289e-03 -3.31490422e-02 9.99442279e-01
                 125 1.98865514e+00 2.37054330e+00 8.72780211e-02 : -3.97647571e-01 9.17083164e-01 2.88942759e-02 : -1.76003962e-03 -3.22534256e-02 9.99478173e-01
                 126 1.88836884e+00 2.58213220e+00 9.39357009e-02 : -4.57790290e-01 8.88620787e-01 2.79490162e-02 : 3.76860297e-04 -3.12426265e-02 9.99511759e-01
                 127 1.77036471e+00 2.79350084e+00 1.00593381e-01 : -5.15906904e-01 8.56217960e-01 2.70346333e-02 : 2.37423564e-03 -3.01294764e-02 9.99543184e-01
                 128 1.63409874e+00 3.00342364e+00 1.07251060e-01 : -5.71739560e-01 8.20018321e-01 2.61501231e-02 : 4.23035506e-03 -2.89265304e-02 9.99572589e-01
                 129 1.47909408e+00 3.21059892e+00 1.13908740e-01 : -6.25040556e-01 7.80182345e-01 2.52945136e-02 : 5.94435708e-03 -2.76460167e-02 9.99600101e-01
                 130 1.30494833e+00 3.41365116e+00 1.20566420e-01 : -6.75573430e-01 7.36886635e-01 2.44668643e-02 : 7.51619859e-03 -2.62997928e-02 9.99625844e-01
                 131 1.11134101e+00 3.61113371e+00 1.27224100e-01 : -7.23114012e-01 6.90323137e-01 2.36662648e-02 : 8.94660224e-03 -2.48993052e-02 9.99649930e-01
                 132 8.98041027e-01 3.80153225e+00 1.33881780e-01 : -7.67451416e-01 6.40698282e-01 2.28918338e-02 : 1.02370032e-02 -2.34555543e-02 9.99672467e-01
                 133 6.64914158e-01 3.98326877e+00 1.40539459e-01 : -8.08388969e-01 5.88232075e-01 2.21427189e-02 : 1.13894956e-02 -2.19790645e-02 9.99693553e-01
                 134 4.11930467e-01 4.15470623e+00 1.47197139e-01 : -8.45745088e-01 5.33157116e-01 2.14180947e-02 : 1.24067784e-02 -2.04798577e-02 9.99713283e-01
                 135 1.39171670e-01 4.31415387e+00 1.53854819e-01 : -8.79354079e-01 4.75717567e-01 2.07171630e-02 : 1.32921025e-02 -1.89674328e-02 9.99731742e-01
